Timestamp,BotTOKEN,ChatID,Path_documento,Situacao,Json
1695082277 1695082428,1,6477534976,6477534976/335992551.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB0WUI5yUkk-EcDyMXwlK_0fjivYiVAAJTrDEbuQ1JRFf-h36L_7KHAQADAgADeQADMAQ","file_unique_id":"AQADU6wxG7kNSUR-","file_size":67697,"file_path":"photos/file_53.jpg"}}
1695082818,1,6477534976,6477534976/335992552.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB1WUI6ULRWwngOXfTBxL-mwABSUGVCgACV6wxG7kNSURITU8f6FgtPwEAAwIAA3kAAzAE","file_unique_id":"AQADV6wxG7kNSUR-","file_size":65607,"file_path":"photos/file_54.jpg"}}
1695082818,1,6477534976,6477534976/335992552.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB1WUI6ULRWwngOXfTBxL-mwABSUGVCgACV6wxG7kNSURITU8f6FgtPwEAAwIAA3kAAzAE","file_unique_id":"AQADV6wxG7kNSUR-","file_size":65607,"file_path":"photos/file_54.jpg"}}
1695082972,1,6477534976,6477534976/335992553.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB1mUI6dtduQKE1ZfFcVrR8QI5bNS_AAJYrDEbuQ1JRAj8cKhuTZMvAQADAgADeQADMAQ","file_unique_id":"AQADWKwxG7kNSUR-","file_size":83309,"file_path":"photos/file_55.jpg"}}
1695082972,1,6477534976,6477534976/335992553.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB1mUI6dtduQKE1ZfFcVrR8QI5bNS_AAJYrDEbuQ1JRAj8cKhuTZMvAQADAgADeQADMAQ","file_unique_id":"AQADWKwxG7kNSUR-","file_size":83309,"file_path":"photos/file_55.jpg"}}
1695082972,1,6477534976,6477534976/335992553.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB1mUI6dtduQKE1ZfFcVrR8QI5bNS_AAJYrDEbuQ1JRAj8cKhuTZMvAQADAgADeQADMAQ","file_unique_id":"AQADWKwxG7kNSUR-","file_size":83309,"file_path":"photos/file_55.jpg"}}
1695082972,1,6477534976,6477534976/335992553.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB1mUI6dtduQKE1ZfFcVrR8QI5bNS_AAJYrDEbuQ1JRAj8cKhuTZMvAQADAgADeQADMAQ","file_unique_id":"AQADWKwxG7kNSUR-","file_size":83309,"file_path":"photos/file_55.jpg"}}
1695083550,1,6477534976,6477534976/335992554.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB2GUI7B3L5SSP47V8qh39S9FhYp0KAAJZrDEbuQ1JRKdAEkPJsQHXAQADAgADeQADMAQ","file_unique_id":"AQADWawxG7kNSUR-","file_size":117945,"file_path":"photos/file_56.jpg"}}
1695083550,1,6477534976,6477534976/335992554.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB2GUI7B3L5SSP47V8qh39S9FhYp0KAAJZrDEbuQ1JRKdAEkPJsQHXAQADAgADeQADMAQ","file_unique_id":"AQADWawxG7kNSUR-","file_size":117945,"file_path":"photos/file_56.jpg"}}
1695083550,1,6477534976,6477534976/335992554.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB2GUI7B3L5SSP47V8qh39S9FhYp0KAAJZrDEbuQ1JRKdAEkPJsQHXAQADAgADeQADMAQ","file_unique_id":"AQADWawxG7kNSUR-","file_size":117945,"file_path":"photos/file_56.jpg"}}
1695083550,1,6477534976,6477534976/335992554.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB2GUI7B3L5SSP47V8qh39S9FhYp0KAAJZrDEbuQ1JRKdAEkPJsQHXAQADAgADeQADMAQ","file_unique_id":"AQADWawxG7kNSUR-","file_size":117945,"file_path":"photos/file_56.jpg"}}
1695083941,1,6477534976,6477534976/335992555.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB2mUI7aXeYf-EkOtTJGfqB1q8S2GOAAJarDEbuQ1JRI-E1cIVpowFAQADAgADeQADMAQ","file_unique_id":"AQADWqwxG7kNSUR-","file_size":35218,"file_path":"photos/file_57.jpg"}}
1695083941,1,6477534976,6477534976/335992555.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB2mUI7aXeYf-EkOtTJGfqB1q8S2GOAAJarDEbuQ1JRI-E1cIVpowFAQADAgADeQADMAQ","file_unique_id":"AQADWqwxG7kNSUR-","file_size":35218,"file_path":"photos/file_57.jpg"}}
1695084199,1,6477534976,6477534976/335992556.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB22UI7qcjVqgWBA5n78O6fMssBd5lAAJbrDEbuQ1JRPlRFn3RN-B2AQADAgADeQADMAQ","file_unique_id":"AQADW6wxG7kNSUR-","file_size":85427,"file_path":"photos/file_58.jpg"}}
1695084233,1,6477534976,6477534976/335992557.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB3GUI7skzwTzMWaYKyEsb5nXs03pgAAJcrDEbuQ1JRHC0eW9LiC4FAQADAgADeQADMAQ","file_unique_id":"AQADXKwxG7kNSUR-","file_size":69277,"file_path":"photos/file_59.jpg"}}
1695125046,1,6477534976,6477534976/335992558.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB3WUJjjYsHtyIbcBJjbiZxrcZ2AuoAAJQrTEbIlVQRG9EdMr3FtAvAQADAgADbQADMAQ","file_unique_id":"AQADUK0xGyJVUERy","file_size":27606,"file_path":"photos/file_60.jpg"}}
1695125162,1,6477534976,6477534976/335992559.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB32UJjqpEktiCD0BvcDLhDHj-joXkAAJQrTEbIlVQRG9EdMr3FtAvAQADAgADbQADMAQ","file_unique_id":"AQADUK0xGyJVUERy","file_size":27606,"file_path":"photos/file_60.jpg"}}
1695125261,1,6477534976,6477534976/335992560.jpg,O190,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB4WUJjw0bkyE5Ob--9x33lt9kLxHsAAJbrDEbuQ1JRPlRFn3RN-B2AQADAgADeQADMAQ","file_unique_id":"AQADW6wxG7kNSUR-","file_size":85427,"file_path":"photos/file_61.jpg"}}
1695125297,1,6477534976,6477534976/335992561.jpg,C190,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB4mUJjzH1scxED2CSpGNjdNSokZetAAJcrDEbuQ1JRHC0eW9LiC4FAQADAgADeQADMAQ","file_unique_id":"AQADXKwxG7kNSUR-","file_size":69277,"file_path":"photos/file_62.jpg"}}
1695125610,1,6477534976,6477534976/335992562.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB42UJkGotIET4dCKIg3jsfoMUiwyRAAJbrDEbuQ1JRPlRFn3RN-B2AQADAgADeQADMAQ","file_unique_id":"AQADW6wxG7kNSUR-","file_size":85427,"file_path":"photos/file_61.jpg"}}
1695125637,1,6477534976,6477534976/335992563.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB5GUJkIVCe7n6jS67zm9uUlHAEB9WAAJcrDEbuQ1JRHC0eW9LiC4FAQADAgADeQADMAQ","file_unique_id":"AQADXKwxG7kNSUR-","file_size":69277,"file_path":"photos/file_62.jpg"}}
1695125653,1,6477534976,6477534976/335992564.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB5WUJkJW78QshX9hP99JDqJt72y9QAAJRrTEbIlVQREf1ZQjpoGWbAQADAgADeQADMAQ","file_unique_id":"AQADUa0xGyJVUER-","file_size":84674,"file_path":"photos/file_63.jpg"}}
1695125677,1,6477534976,6477534976/335992565.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB5mUJkK3zZlDy_T-ZtdG_vlsypISlAAJYrDEbuQ1JRAj8cKhuTZMvAQADAgADeQADMAQ","file_unique_id":"AQADWKwxG7kNSUR-","file_size":83309,"file_path":"photos/file_64.jpg"}}
1695125698,1,6477534976,6477534976/335992566.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB6GUJkMJLMczIPbf_BNb7Uatd1Eb4AAJSrTEbIlVQRO-ZsIhcQRb8AQADAgADeQADMAQ","file_unique_id":"AQADUq0xGyJVUER-","file_size":117945,"file_path":"photos/file_65.jpg"}}
1695125723,1,6477534976,6477534976/335992567.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB6mUJkNvIwr9LIpH_hk7soEPR3dEuAAJVrDEbuQ1JRFTL5lD3ZyVxAQADAgADeQADMAQ","file_unique_id":"AQADVawxG7kNSUR-","file_size":151484,"file_path":"photos/file_66.jpg"}}
1695125873,1,6477534976,6477534976/335992568.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB62UJkXEWL1H5WrLDagLWkli9OB1mAAJXrDEbuQ1JREhNTx_oWC0_AQADAgADeQADMAQ","file_unique_id":"AQADV6wxG7kNSUR-","file_size":65607,"file_path":"photos/file_67.jpg"}}
1695126059,1,6477534976,6477534976/335992569.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB7GUJkit1EP1-SusR-YVpvK1V_lipAAJbrDEbuQ1JRPlRFn3RN-B2AQADAgADeQADMAQ","file_unique_id":"AQADW6wxG7kNSUR-","file_size":85427,"file_path":"photos/file_61.jpg"}}
1695126079,1,6477534976,6477534976/335992570.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB7WUJkj_QssWzwER7pvCMkDuTce6mAAJRrDEbuQ1JRJBmeyG0YOENAQADAgADeQADMAQ","file_unique_id":"AQADUawxG7kNSUR-","file_size":71948,"file_path":"photos/file_68.jpg"}}
1695126105,1,6477534976,6477534976/335992571.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB72UJklkoqMFR5wdKO6YKHOMuTIn2AAJSrTEbIlVQRO-ZsIhcQRb8AQADAgADeQADMAQ","file_unique_id":"AQADUq0xGyJVUER-","file_size":117945,"file_path":"photos/file_65.jpg"}}
1695126668,1,6477534976,6477534976/335992572.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB8WUJlIxfYA5pAfXPakHGfuFNbgSgAAJUrTEbIlVQRP78pRGPkLGeAQADAgADeQADMAQ","file_unique_id":"AQADVK0xGyJVUER-","file_size":111948,"file_path":"photos/file_69.jpg"}}
1695126843,1,6477534976,6477534976/335992573.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB82UJlTtW0ECfYMFc_CxQid4jnfg_AAJSrTEbIlVQRO-ZsIhcQRb8AQADAgADeQADMAQ","file_unique_id":"AQADUq0xGyJVUER-","file_size":117945,"file_path":"photos/file_65.jpg"}}
1695127125,1,6477534976,6477534976/335992574.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB9WUJllV9WbSkcKNEitxHZJO__mnhAAJbrDEbuQ1JRPlRFn3RN-B2AQADAgADeQADMAQ","file_unique_id":"AQADW6wxG7kNSUR-","file_size":85427,"file_path":"photos/file_61.jpg"}}
1695127195,1,6477534976,6477534976/335992575.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB9mUJlpu15KxjGI95AAFV9L8uevlNFQACUa0xGyJVUERH9WUI6aBlmwEAAwIAA3kAAzAE","file_unique_id":"AQADUa0xGyJVUER-","file_size":84674,"file_path":"photos/file_63.jpg"}}
1695127195,1,6477534976,6477534976/335992575.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB9mUJlpu15KxjGI95AAFV9L8uevlNFQACUa0xGyJVUERH9WUI6aBlmwEAAwIAA3kAAzAE","file_unique_id":"AQADUa0xGyJVUER-","file_size":84674,"file_path":"photos/file_63.jpg"}}
1695127195,1,6477534976,6477534976/335992575.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB9mUJlpu15KxjGI95AAFV9L8uevlNFQACUa0xGyJVUERH9WUI6aBlmwEAAwIAA3kAAzAE","file_unique_id":"AQADUa0xGyJVUER-","file_size":84674,"file_path":"photos/file_63.jpg"}}
1695127195,1,6477534976,6477534976/335992575.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB9mUJlpu15KxjGI95AAFV9L8uevlNFQACUa0xGyJVUERH9WUI6aBlmwEAAwIAA3kAAzAE","file_unique_id":"AQADUa0xGyJVUER-","file_size":84674,"file_path":"photos/file_63.jpg"}}
1695127195,1,6477534976,6477534976/335992575.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB9mUJlpu15KxjGI95AAFV9L8uevlNFQACUa0xGyJVUERH9WUI6aBlmwEAAwIAA3kAAzAE","file_unique_id":"AQADUa0xGyJVUER-","file_size":84674,"file_path":"photos/file_63.jpg"}}
1695128357,1,6477534976,6477534976/335992576.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB92UJmyUmBz9KCfndRq-i9-iNd1DwAAJZrTEbIlVQRN8jxNkDLLCBAQADAgADeQADMAQ","file_unique_id":"AQADWa0xGyJVUER-","file_size":86945,"file_path":"photos/file_70.jpg"}}
1695130309,1,6477534976,6477534976/335992577.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB-WUJosWYYt5lsapinepniyv9BOIMAAJSrTEbIlVQRO-ZsIhcQRb8AQADAgADeQADMAQ","file_unique_id":"AQADUq0xGyJVUER-","file_size":117945,"file_path":"photos/file_65.jpg"}}
1695130496,1,6477534976,6477534976/335992578.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB-2UJo4ATvRBmZRRWODTCjDumTwanAAJSrTEbIlVQRO-ZsIhcQRb8AQADAgADeQADMAQ","file_unique_id":"AQADUq0xGyJVUER-","file_size":117945,"file_path":"photos/file_65.jpg"}}
1695130644,1,6477534976,6477534976/335992579.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB_WUJpBTYs32mBrn8RwEWrroF42rbAAJQrDEbuQ1JRDoqOI785LDUAQADAgADeQADMAQ","file_unique_id":"AQADUKwxG7kNSUR-","file_size":106790,"file_path":"photos/file_71.jpg"}}
,1,,/.jpg,OK,
,1,,/.jpg,OK,
1695134442,1,6477534976,6477534976/335992580.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB_mUJsumxVylXmSyeOXlaZHuxvGzOAAJerTEbIlVQRDrfvscy9QABCAEAAwIAA3kAAzAE","file_unique_id":"AQADXq0xGyJVUER-","file_size":220778,"file_path":"photos/file_72.jpg"}}
1695134507,1,6477534976,6477534976/335992581.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAIB_2UJsyuXFRR9bA2FikGdZXttkzo6AAJfrTEbIlVQRP15FWaSa-Z-AQADAgADeAADMAQ","file_unique_id":"AQADX60xGyJVUER9","file_size":111026,"file_path":"photos/file_73.jpg"}}
1695134568,1,6477534976,6477534976/335992582.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAICAWUJs2gEssMPIy2hHz5d5YL-n2_LAAJgrTEbIlVQRI1V73Otr-q0AQADAgADeQADMAQ","file_unique_id":"AQADYK0xGyJVUER-","file_size":114784,"file_path":"photos/file_74.jpg"}}
1695134661,1,6477534976,6477534976/335992583.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAICA2UJs8XhcOiCNtVEjd7CpbOPDr-4AAJhrTEbIlVQRF39NtIPSeLoAQADAgADeQADMAQ","file_unique_id":"AQADYa0xGyJVUER-","file_size":95878,"file_path":"photos/file_75.jpg"}}
1695134734,1,6477534976,6477534976/335992584.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAICBWUJtA4S879z-CO7-10Z6-DTni-aAAJirTEbIlVQRBJ5NCaAjuQdAQADAgADeAADMAQ","file_unique_id":"AQADYq0xGyJVUER9","file_size":196066,"file_path":"photos/file_76.jpg"}}
1695134791,1,6477534976,6477534976/335992585.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAICB2UJtEd9W_V4CISOv_HzEDps5TU4AAJSrTEbIlVQRO-ZsIhcQRb8AQADAgADeQADMAQ","file_unique_id":"AQADUq0xGyJVUER-","file_size":117945,"file_path":"photos/file_65.jpg"}}
1695134930,1,6477534976,6477534976/335992586.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAICCWUJtNE09XyUt4ndCdKVtKXrcO5fAAJjrTEbIlVQROOLnK4-3ea7AQADAgADeQADMAQ","file_unique_id":"AQADY60xGyJVUER-","file_size":170240,"file_path":"photos/file_77.jpg"}}
1695135064,1,6477534976,6477534976/335992587.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAICC2UJtVh8tXDxonGJhSKDoNJM5zJvAAJlrTEbIlVQRIcBwMItgXyHAQADAgADeQADMAQ","file_unique_id":"AQADZa0xGyJVUER-","file_size":109232,"file_path":"photos/file_78.jpg"}}
1695135139,1,6477534976,6477534976/335992588.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAICDGUJtaNYKD_gUffLzO2I59aHKYK0AAJmrTEbIlVQRMVQjEvPCkR9AQADAgADeQADMAQ","file_unique_id":"AQADZq0xGyJVUER-","file_size":106257,"file_path":"photos/file_79.jpg"}}
1695135175,1,6477534976,6477534976/335992589.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAICDWUJtcfgrIMSL9SmQtcbJf4uhgl4AAJmrTEbIlVQRMVQjEvPCkR9AQADAgADeQADMAQ","file_unique_id":"AQADZq0xGyJVUER-","file_size":106257,"file_path":"photos/file_79.jpg"}}
1695135175,1,6477534976,6477534976/335992589.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAICDWUJtcfgrIMSL9SmQtcbJf4uhgl4AAJmrTEbIlVQRMVQjEvPCkR9AQADAgADeQADMAQ","file_unique_id":"AQADZq0xGyJVUER-","file_size":106257,"file_path":"photos/file_79.jpg"}}
1695135175,1,6477534976,6477534976/335992589.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAICDWUJtcfgrIMSL9SmQtcbJf4uhgl4AAJmrTEbIlVQRMVQjEvPCkR9AQADAgADeQADMAQ","file_unique_id":"AQADZq0xGyJVUER-","file_size":106257,"file_path":"photos/file_79.jpg"}}
1695135175,1,6477534976,6477534976/335992589.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAICDWUJtcfgrIMSL9SmQtcbJf4uhgl4AAJmrTEbIlVQRMVQjEvPCkR9AQADAgADeQADMAQ","file_unique_id":"AQADZq0xGyJVUER-","file_size":106257,"file_path":"photos/file_79.jpg"}}
1695141047,1,6477534976,6477534976/335992590.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAICDmUJzLfPHii-BVhWI85itkLkjYm4AAJSrTEbIlVQRO-ZsIhcQRb8AQADAgADeQADMAQ","file_unique_id":"AQADUq0xGyJVUER-","file_size":117945,"file_path":"photos/file_65.jpg"}}
1695141095,1,6477534976,6477534976/335992591.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAICEGUJzOd4YRERJCgGOjqQyrgaHLESAAJmrTEbIlVQRMVQjEvPCkR9AQADAgADeQADMAQ","file_unique_id":"AQADZq0xGyJVUER-","file_size":106257,"file_path":"photos/file_79.jpg"}}
1695142372,1,6477534976,6477534976/335992592.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAICEWUJ0eSo5jtfJlPXVftY11Q2qawkAAJprTEbIlVQRDlUJ8XVma-YAQADAgADeQADMAQ","file_unique_id":"AQADaa0xGyJVUER-","file_size":161414,"file_path":"photos/file_80.jpg"}}
1695142372,1,6477534976,6477534976/335992592.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAICEWUJ0eSo5jtfJlPXVftY11Q2qawkAAJprTEbIlVQRDlUJ8XVma-YAQADAgADeQADMAQ","file_unique_id":"AQADaa0xGyJVUER-","file_size":161414,"file_path":"photos/file_80.jpg"}}
1695142882,1,6477534976,6477534976/335992593.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAICE2UJ0-JuU_KmVgqnqVG9Fm5gyMeyAAJerTEbIlVQRDrfvscy9QABCAEAAwIAA3kAAzAE","file_unique_id":"AQADXq0xGyJVUER-","file_size":220778,"file_path":"photos/file_72.jpg"}}
1695142994,1,6477534976,6477534976/335992594.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAICFGUJ1FJN8v2i_Ezr45kvvnNjKcdhAAJrrTEbIlVQRB_JfjoXQjfVAQADAgADeQADMAQ","file_unique_id":"AQADa60xGyJVUER-","file_size":145945,"file_path":"photos/file_81.jpg"}}
1695143695,1,6477534976,6477534976/335992595.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAICFmUJ1w__iCMdEKkKuwr2XRJ18CrBAAJprTEbIlVQRDlUJ8XVma-YAQADAgADeQADMAQ","file_unique_id":"AQADaa0xGyJVUER-","file_size":161414,"file_path":"photos/file_80.jpg"}}
1695143723,1,6477534976,6477534976/335992596.jpg,OK,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAICGGUJ1yuqfjyWxDjL9xpKkeS85EqCAAJerTEbIlVQRDrfvscy9QABCAEAAwIAA3kAAzAE","file_unique_id":"AQADXq0xGyJVUER-","file_size":220778,"file_path":"photos/file_72.jpg"}}
1695144423,1,6477534976,6477534976/335992597.jpg,C0,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAICGmUJ2ecbQu7A6hAftFp60HbC33CuAAJrrTEbIlVQRB_JfjoXQjfVAQADAgADeQADMAQ","file_unique_id":"AQADa60xGyJVUER-","file_size":145945,"file_path":"photos/file_81.jpg"}}
1695144680,1,6477534976,6477534976/335992598.jpg,C0,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAICHGUJ2ucdEaZ9Ad0lS6EsqB2suxngAAJtrTEbIlVQRGhTjGpaYP8yAQADAgADeQADMAQ","file_unique_id":"AQADba0xGyJVUER-","file_size":146530,"file_path":"photos/file_82.jpg"}}
1695144803,1,6477534976,6477534976/335992599.jpg,C0,{"ok":true,"result":{"file_id":"AgACAgEAAxkBAAICHmUJ22P7uOBcgPY6M8LLrBuh_vzEAAJurTEbIlVQRN1DeW9G2HsFAQADAgADeQADMAQ","file_unique_id":"AQADbq0xGyJVUER-","file_size":107060,"file_path":"photos/file_83.jpg"}}
